0.262	0.822
0.279	0.859
0.278	0.874
0.35	0.864
0.313	0.823
0.221	0.848
0.186	0.834
0.244	0.838
0.207	0.899
0.217	0.87
0.185	0.845
0.22	0.863
0.22	0.931
0.17	0.865
0.227	0.836
0.239	0.802
0.237	0.82
0.213	0.818
0.175	0.831
0.266	0.894
0.228	0.85
0.204	0.892
0.213	0.909
0.257	0.789
0.245	0.847
0.261	0.881
0.227	0.915
0.207	0.853
0.315	0.842
0.219	0.856
0.314	0.884
0.371	0.873
0.359	0.854
0.303	0.784
0.353	0.856
0.39	0.859
0.385	0.834
0.383	0.86
0.442	0.874
0.437	0.867
0.483	0.857
0.506	0.833
0.466	0.815
0.553	0.849
0.526	0.853
0.562	0.817
0.544	0.827
0.605	0.81
0.519	0.82
0.578	0.832
0.595	0.81
0.687	0.82
0.676	0.811
0.654	0.837
0.659	0.843
0.719	0.8
0.661	0.843
0.676	0.845
0.727	0.831
0.735	0.83
0.776	0.872
0.705	0.803
0.776	0.826
0.722	0.798
0.788	0.846
0.737	0.87
0.779	0.842
0.774	0.817
0.813	0.857
0.741	0.807
0.836	0.872
0.875	0.837
0.838	0.848
0.787	0.865
0.823	0.88
0.828	0.928
0.827	0.85
0.838	0.858
0.775	0.843
0.86	0.878
0.847	0.822
0.83	0.912
0.817	0.857
0.843	0.835
0.802	0.808
